Date,Product_Category,Price,Discount_Percent,Final_Price,Ad_Spend_PPC,Stock_Level,Amazon_Buy_Box_Percentage,FBA_Status,Day_Of_Week,Is_Holiday,Weather,Season,Units_Sold,High_Demand
2023-10-25 18:45:45.634563,Beauty & Personal Care,65.08,0.0,65.08,18.29,970,0.27,FBA,2,0,Clear,4,99,0
2023-10-25 19:38:10.909090,Sports & Outdoors,231.41,0.0,231.41,21.05,433,0.62,FBA,2,0,Clear,4,153,0
2023-10-25 20:30:36.183618,Sports & Outdoors,104.28,0.0,104.28,51.45,610,0.8,FBM,2,0,Snow,4,121,0
2023-10-25 21:23:01.458145,Home & Kitchen,448.11,0.15,380.9,59.68,60,0.51,Amazon Retail,2,0,Rain,4,135,0
2023-10-25 22:15:26.732673,Electronics,723.97,0.2,579.17,3.28,931,0.86,FBM,2,0,Clear,4,124,0
2023-10-25 23:07:52.007200,Beauty & Personal Care,244.56,0.0,244.56,41.36,322,0.61,Amazon Retail,2,0,Clear,4,132,0
2023-10-26 00:00:17.281728,Sports & Outdoors,60.97,0.0,60.97,83.04,728,0.64,FBM,3,0,Rain,4,164,0
2023-10-26 00:52:42.556255,Home & Kitchen,394.79,0.0,394.79,44.43,588,0.71,FBM,3,0,Clear,4,139,0
2023-10-26 01:45:07.830783,Electronics,527.4,0.0,527.4,16.92,207,0.86,Amazon Retail,3,0,Rain,4,159,0
2023-10-26 02:37:33.105310,Beauty & Personal Care,183.79,0.0,183.79,95.49,347,0.1,FBA,3,0,Clear,4,209,0
2023-10-26 03:29:58.379837,Beauty & Personal Care,444.83,0.05,422.59,26.63,44,0.45,FBM,3,0,Cloudy,4,89,0
2023-10-26 04:22:23.654365,Sports & Outdoors,488.16,0.5,244.08,79.84,346,0.97,FBA,3,0,Clear,4,320,1
2023-10-26 05:14:48.928892,Beauty & Personal Care,283.35,0.0,283.35,19.38,713,0.19,FBA,3,0,Cloudy,4,89,0
2023-10-26 06:07:14.203420,Home & Kitchen,287.21,0.0,287.21,42.32,721,0.31,FBM,3,0,Clear,4,65,0
2023-10-26 06:59:39.477947,Beauty & Personal Care,155.78,0.0,155.78,49.04,839,0.61,Amazon Retail,3,0,Cloudy,4,129,0
2023-10-26 07:52:04.752475,"Clothing, Shoes & Jewelry",296.41,0.0,296.41,50.06,646,0.87,FBA,3,0,Clear,4,155,0
2023-10-26 08:44:30.027002,Home & Kitchen,225.42,0.0,225.42,51.65,368,0.19,FBA,3,0,Clear,4,140,0
2023-10-26 09:36:55.301530,Electronics,237.11,0.15,201.54,22.49,533,0.1,FBM,3,0,Clear,4,26,0
2023-10-26 10:29:20.576057,Electronics,64.38,0.0,64.38,51.59,357,0.72,FBA,3,0,Snow,4,195,0
2023-10-26 11:21:45.850585,Sports & Outdoors,133.83,0.5,66.91,48.17,494,0.64,FBA,3,0,Cloudy,4,257,1
2023-10-26 12:14:11.125112,Sports & Outdoors,106.95,0.05,101.6,20.87,904,0.34,FBA,3,0,Cloudy,4,133,0
2023-10-26 13:06:36.399639,"Clothing, Shoes & Jewelry",275.6,0.05,261.82,98.82,59,0.96,Amazon Retail,3,0,Cloudy,4,196,0
2023-10-26 13:59:01.674167,Electronics,457.23,0.0,457.23,86.56,297,0.6,FBA,3,0,Clear,4,125,0
2023-10-26 14:51:26.948694,Electronics,462.3,0.1,416.07,88.76,58,0.7,FBA,3,0,Clear,4,172,0
2023-10-26 15:43:52.223222,Electronics,300.31,0.0,300.31,68.56,423,0.44,FBA,3,0,Snow,4,112,0
2023-10-26 16:36:17.497749,Electronics,324.6,0.0,324.6,15.99,230,0.93,FBA,3,0,Clear,4,207,0
2023-10-26 17:28:42.772277,Beauty & Personal Care,418.78,0.0,418.78,56.81,796,0.35,FBA,3,0,Rain,4,62,0
2023-10-26 18:21:08.046804,Home & Kitchen,243.35,0.3,170.35,82.14,694,0.77,FBA,3,0,Clear,4,247,1
2023-10-26 19:13:33.321332,Home & Kitchen,494.01,0.0,494.01,3.87,447,0.2,Amazon Retail,3,1,Rain,4,198,0
2023-10-26 20:05:58.595859,"Clothing, Shoes & Jewelry",225.41,0.0,225.41,49.58,612,0.58,FBA,3,0,Clear,4,194,0
2023-10-26 20:58:23.870387,Beauty & Personal Care,328.29,0.0,328.29,39.61,625,0.62,FBA,3,0,Cloudy,4,183,0
2023-10-26 21:50:49.144914,Electronics,52.02,0.0,52.02,21.21,367,0.27,FBA,3,0,Clear,4,154,0
2023-10-26 22:43:14.419441,Electronics,495.2,0.0,495.2,37.83,553,0.39,FBM,3,0,Cloudy,4,32,0
2023-10-26 23:35:39.693969,Sports & Outdoors,427.2,0.0,427.2,98.35,28,0.26,FBA,3,0,Rain,4,137,0
2023-10-27 00:28:04.968496,Sports & Outdoors,471.8,0.1,424.62,72.32,987,0.86,FBA,4,1,Clear,4,296,1
2023-10-27 01:20:30.243024,"Clothing, Shoes & Jewelry",498.69,0.0,498.69,29.95,276,0.69,FBA,4,0,Rain,4,111,0
2023-10-27 02:12:55.517551,Electronics,222.4,0.15,189.04,60.54,608,0.5,FBM,4,1,Clear,4,258,1
2023-10-27 03:05:20.792079,"Clothing, Shoes & Jewelry",291.93,0.15,248.14,24.67,702,0.6,FBA,4,0,Clear,4,160,0
2023-10-27 03:57:46.066606,Beauty & Personal Care,230.85,0.0,230.85,61.08,378,0.41,FBA,4,0,Clear,4,144,0
2023-10-27 04:50:11.341134,Home & Kitchen,286.27,0.05,271.96,89.62,830,0.49,Amazon Retail,4,0,Clear,4,89,0
2023-10-27 05:42:36.615661,Electronics,130.73,0.15,111.12,55.69,985,0.66,FBM,4,0,Rain,4,203,0
2023-10-27 06:35:01.890189,Beauty & Personal Care,429.51,0.1,386.56,73.33,37,0.29,FBA,4,0,Clear,4,109,0
2023-10-27 07:27:27.164716,Electronics,683.53,0.1,615.18,45.33,206,0.22,FBM,4,0,Clear,4,62,0
2023-10-27 08:19:52.439243,Sports & Outdoors,230.33,0.15,195.78,52.41,705,0.95,FBA,4,0,Rain,4,180,0
2023-10-27 09:12:17.713771,"Clothing, Shoes & Jewelry",147.41,0.0,147.41,69.51,651,0.31,FBA,4,0,Clear,4,155,0
2023-10-27 10:04:42.988298,Sports & Outdoors,79.01,0.15,67.16,81.24,288,0.55,FBA,4,0,Clear,4,179,0
2023-10-27 10:57:08.262826,Home & Kitchen,345.04,0.0,345.04,65.95,974,0.79,FBM,4,0,Clear,4,164,0
2023-10-27 11:49:33.537353,Sports & Outdoors,162.99,0.05,154.84,97.75,492,0.6,FBA,4,0,Clear,4,201,0
2023-10-27 12:41:58.811881,Electronics,683.51,0.0,683.51,81.98,768,0.67,FBA,4,0,Clear,4,124,0
2023-10-27 13:34:24.086408,Sports & Outdoors,338.8,0.2,271.04,77.72,224,0.25,FBA,4,1,Clear,4,341,1
2023-10-27 14:26:49.360936,Electronics,489.58,0.0,489.58,84.51,451,0.46,FBM,4,0,Clear,4,84,0
2023-10-27 15:19:14.635463,Home & Kitchen,284.11,0.1,255.7,28.12,27,0.72,FBM,4,0,Clear,4,148,0
2023-10-27 16:11:39.909991,Sports & Outdoors,32.43,0.15,27.57,43.2,701,0.29,FBA,4,0,Clear,4,206,0
2023-10-27 17:04:05.184518,"Clothing, Shoes & Jewelry",466.64,0.2,373.31,56.45,756,0.54,Amazon Retail,4,0,Rain,4,128,0
2023-10-27 17:56:30.459045,"Clothing, Shoes & Jewelry",317.69,0.15,270.04,46.24,333,0.63,FBA,4,0,Rain,4,187,0
2023-10-27 18:48:55.733573,"Clothing, Shoes & Jewelry",497.09,0.0,497.09,84.75,372,0.81,FBA,4,0,Clear,4,137,0
2023-10-27 19:41:21.008100,Sports & Outdoors,273.3,0.2,218.64,2.71,826,0.29,Amazon Retail,4,0,Rain,4,128,0
2023-10-27 20:33:46.282628,Sports & Outdoors,357.95,0.1,322.16,20.92,560,0.98,FBA,4,0,Clear,4,199,0
2023-10-27 21:26:11.557155,Sports & Outdoors,37.54,0.1,33.79,88.17,300,0.97,FBA,4,0,Clear,4,276,1
2023-10-27 22:18:36.831683,Electronics,479.33,0.3,335.53,5.91,203,0.11,FBA,4,0,Clear,4,128,0
2023-10-27 23:11:02.106210,Home & Kitchen,384.68,0.0,384.68,22.7,378,0.43,FBA,4,0,Clear,4,61,0
2023-10-28 00:03:27.380738,"Clothing, Shoes & Jewelry",391.47,0.0,391.47,35.13,901,0.16,FBA,5,0,Clear,4,70,0
2023-10-28 00:55:52.655265,Electronics,581.03,0.05,551.98,75.07,114,0.39,FBA,5,0,Cloudy,4,61,0
2023-10-28 01:48:17.929792,"Clothing, Shoes & Jewelry",120.88,0.15,102.75,56.02,19,0.65,Amazon Retail,5,0,Clear,4,154,0
2023-10-28 02:40:43.204320,Electronics,731.92,0.0,731.92,95.46,596,0.65,FBM,5,0,Rain,4,124,0
2023-10-28 03:33:08.478847,Sports & Outdoors,497.64,0.1,447.88,22.79,911,0.19,FBA,5,0,Clear,4,72,0
2023-10-28 04:25:33.753375,"Clothing, Shoes & Jewelry",47.04,0.0,47.04,87.21,395,0.71,FBA,5,0,Clear,4,264,1
2023-10-28 05:17:59.027902,Sports & Outdoors,468.86,0.1,421.97,28.29,764,0.86,Amazon Retail,5,0,Cloudy,4,97,0
2023-10-28 06:10:24.302430,"Clothing, Shoes & Jewelry",151.83,0.2,121.46,24.55,51,0.67,FBA,5,0,Clear,4,152,0
2023-10-28 07:02:49.576957,Beauty & Personal Care,347.75,0.0,347.75,49.84,659,0.38,FBA,5,0,Clear,4,92,0
2023-10-28 07:55:14.851485,Electronics,263.51,0.1,237.16,7.12,185,0.1,FBA,5,0,Clear,4,127,0
2023-10-28 08:47:40.126012,Beauty & Personal Care,484.2,0.15,411.57,38.43,684,0.68,FBA,5,0,Clear,4,169,0
2023-10-28 09:40:05.400540,Electronics,89.61,0.0,89.61,35.57,352,0.71,FBA,5,0,Rain,4,200,0
2023-10-28 10:32:30.675067,Home & Kitchen,253.9,0.0,253.9,16.01,113,0.74,FBA,5,0,Clear,4,192,0
2023-10-28 11:24:55.949594,"Clothing, Shoes & Jewelry",219.74,0.0,219.74,86.08,513,0.14,FBM,5,0,Rain,4,53,0
2023-10-28 12:17:21.224122,Home & Kitchen,169.75,0.15,144.29,38.59,545,0.56,FBM,5,0,Rain,4,157,0
2023-10-28 13:09:46.498649,Home & Kitchen,326.31,0.0,326.31,98.19,281,0.47,Amazon Retail,5,0,Clear,4,70,0
2023-10-28 14:02:11.773177,Electronics,111.33,0.0,111.33,89.97,672,0.79,FBM,5,1,Clear,4,283,1
2023-10-28 14:54:37.047704,Beauty & Personal Care,361.16,0.0,361.16,19.48,169,0.75,FBA,5,0,Rain,4,162,0
2023-10-28 15:47:02.322232,Sports & Outdoors,490.49,0.0,490.49,50.51,605,0.96,FBA,5,0,Clear,4,199,0
2023-10-28 16:39:27.596759,Electronics,606.35,0.15,515.4,60.18,759,0.91,FBM,5,0,Clear,4,135,0
2023-10-28 17:31:52.871287,Sports & Outdoors,431.41,0.15,366.7,81.9,320,0.6,FBM,5,0,Clear,4,155,0
2023-10-28 18:24:18.145814,Home & Kitchen,186.22,0.0,186.22,88.56,365,0.98,FBA,5,0,Clear,4,211,0
2023-10-28 19:16:43.420342,Sports & Outdoors,169.19,0.1,152.27,62.4,519,0.24,FBA,5,0,Rain,4,242,1
2023-10-28 20:09:08.694869,Beauty & Personal Care,263.35,0.15,223.85,3.51,832,0.11,FBA,5,0,Clear,4,122,0
2023-10-28 21:01:33.969396,Electronics,48.61,0.0,48.61,48.13,109,0.2,FBA,5,0,Clear,4,138,0
2023-10-28 21:53:59.243924,Beauty & Personal Care,473.23,0.0,473.23,88.48,905,0.42,FBM,5,0,Clear,4,60,0
2023-10-28 22:46:24.518451,Beauty & Personal Care,80.45,0.2,64.36,71.41,543,0.78,FBA,5,1,Clear,4,393,1
2023-10-28 23:38:49.792979,Electronics,678.71,0.1,610.84,87.01,562,0.44,FBM,5,0,Clear,4,106,0
2023-10-29 00:31:15.067506,Beauty & Personal Care,50.96,0.1,45.86,67.41,952,0.8,FBA,6,0,Clear,4,222,1
2023-10-29 01:23:40.342034,"Clothing, Shoes & Jewelry",413.09,0.0,413.09,4.4,679,0.77,FBA,6,0,Clear,4,119,0
2023-10-29 02:16:05.616561,"Clothing, Shoes & Jewelry",84.46,0.2,67.57,96.8,577,0.81,FBM,6,0,Rain,4,231,1
2023-10-29 03:08:30.891089,"Clothing, Shoes & Jewelry",28.68,0.05,27.25,91.8,542,0.27,Amazon Retail,6,0,Clear,4,115,0
2023-10-29 04:00:56.165616,Sports & Outdoors,362.55,0.2,290.04,12.66,958,0.56,FBA,6,0,Clear,4,201,0
2023-10-29 04:53:21.440144,Beauty & Personal Care,147.33,0.5,73.66,11.27,323,0.74,FBA,6,0,Clear,4,253,1
2023-10-29 05:45:46.714671,Electronics,540.15,0.5,270.08,53.91,951,0.36,Amazon Retail,6,0,Clear,4,166,0
2023-10-29 06:38:11.989198,Electronics,422.99,0.2,338.39,75.71,11,0.85,FBA,6,0,Rain,4,253,1
2023-10-29 07:30:37.263726,Sports & Outdoors,63.32,0.0,63.32,38.22,798,0.8,Amazon Retail,6,0,Clear,4,161,0
2023-10-29 08:23:02.538253,Electronics,700.12,0.2,560.09,13.64,22,0.21,FBA,6,0,Clear,4,154,0
2023-10-29 09:15:27.812781,"Clothing, Shoes & Jewelry",231.63,0.0,231.63,51.06,160,0.3,FBA,6,0,Clear,4,104,0
2023-10-29 10:07:53.087308,Beauty & Personal Care,369.88,0.2,295.9,33.76,263,0.31,FBA,6,0,Clear,4,161,0
2023-10-29 11:00:18.361836,Electronics,383.25,0.0,383.25,35.18,701,0.89,FBA,6,0,Snow,4,195,0
2023-10-29 11:52:43.636363,Electronics,459.21,0.1,413.29,64.5,379,0.27,FBA,6,0,Clear,4,177,0
2023-10-29 12:45:08.910891,Home & Kitchen,158.36,0.0,158.36,88.56,752,0.66,FBA,6,0,Clear,4,224,1
2023-10-29 13:37:34.185418,Home & Kitchen,108.18,0.15,91.95,55.86,79,0.16,FBA,6,0,Cloudy,4,161,0
2023-10-29 14:29:59.459945,Home & Kitchen,275.86,0.0,275.86,68.76,270,0.6,FBM,6,0,Clear,4,131,0
2023-10-29 15:22:24.734473,Beauty & Personal Care,225.71,0.0,225.71,65.99,424,0.23,FBM,6,0,Clear,4,41,0
2023-10-29 16:14:50.009000,"Clothing, Shoes & Jewelry",201.16,0.2,160.92,55.11,615,0.62,FBM,6,0,Clear,4,237,1
2023-10-29 17:07:15.283528,"Clothing, Shoes & Jewelry",339.56,0.1,305.6,31.08,435,0.43,FBA,6,0,Clear,4,159,0
2023-10-29 17:59:40.558055,"Clothing, Shoes & Jewelry",348.35,0.0,348.35,37.78,921,0.65,FBA,6,0,Clear,4,143,0
2023-10-29 18:52:05.832583,Beauty & Personal Care,32.5,0.0,32.5,31.57,77,0.45,FBM,6,0,Clear,4,131,0
2023-10-29 19:44:31.107110,Beauty & Personal Care,175.98,0.0,175.98,91.75,523,0.87,FBM,6,0,Rain,4,164,0
2023-10-29 20:36:56.381638,Home & Kitchen,211.76,0.1,190.59,82.66,794,0.78,FBA,6,0,Rain,4,280,1
2023-10-29 21:29:21.656165,Electronics,86.22,0.5,43.11,57.93,110,0.86,FBA,6,0,Cloudy,4,375,1
2023-10-29 22:21:46.930693,Sports & Outdoors,125.59,0.1,113.03,91.22,990,0.3,FBA,6,0,Clear,4,166,0
2023-10-29 23:14:12.205220,Sports & Outdoors,35.3,0.0,35.3,88.64,451,0.23,FBA,6,0,Clear,4,168,0
2023-10-30 00:06:37.479747,Electronics,747.24,0.0,747.24,92.77,413,0.6,FBA,0,0,Clear,4,131,0
2023-10-30 00:59:02.754275,Home & Kitchen,370.91,0.5,185.46,22.18,259,0.89,FBM,0,0,Clear,4,175,0
2023-10-30 01:51:28.028802,Electronics,79.28,0.0,79.28,71.75,821,0.2,FBA,0,0,Snow,4,168,0
2023-10-30 02:43:53.303330,Electronics,29.88,0.05,28.39,60.92,350,0.31,FBA,0,0,Snow,4,169,0
2023-10-30 03:36:18.577857,Sports & Outdoors,362.45,0.0,362.45,73.38,929,0.77,FBA,0,0,Clear,4,199,0
2023-10-30 04:28:43.852385,Home & Kitchen,225.2,0.15,191.42,26.34,707,0.52,FBM,0,0,Rain,4,86,0
2023-10-30 05:21:09.126912,Beauty & Personal Care,395.53,0.2,316.42,69.48,851,0.64,FBA,0,0,Clear,4,246,1
2023-10-30 06:13:34.401440,Sports & Outdoors,462.5,0.0,462.5,40.98,183,0.63,FBA,0,0,Clear,4,138,0
2023-10-30 07:05:59.675967,Beauty & Personal Care,303.66,0.1,273.29,83.41,657,0.47,FBA,0,0,Clear,4,133,0
2023-10-30 07:58:24.950495,Home & Kitchen,101.68,0.05,96.6,79.54,174,0.74,FBM,0,0,Cloudy,4,120,0
2023-10-30 08:50:50.225022,Electronics,589.91,0.0,589.91,21.14,711,0.87,FBA,0,0,Clear,4,136,0
2023-10-30 09:43:15.499549,"Clothing, Shoes & Jewelry",478.35,0.0,478.35,18.39,699,0.92,FBA,0,0,Clear,4,137,0
2023-10-30 10:35:40.774077,"Clothing, Shoes & Jewelry",294.31,0.05,279.6,71.77,617,0.14,FBA,0,0,Clear,4,105,0
2023-10-30 11:28:06.048604,Home & Kitchen,344.18,0.0,344.18,55.05,954,0.6,FBA,0,1,Rain,4,313,1
2023-10-30 12:20:31.323132,"Clothing, Shoes & Jewelry",175.36,0.2,140.29,55.72,385,0.14,FBA,0,0,Clear,4,180,0
2023-10-30 13:12:56.597659,Beauty & Personal Care,196.95,0.0,196.95,75.25,888,0.91,FBM,0,0,Clear,4,166,0
2023-10-30 14:05:21.872187,"Clothing, Shoes & Jewelry",369.98,0.0,369.98,85.5,584,0.49,FBA,0,0,Clear,4,114,0
2023-10-30 14:57:47.146714,Home & Kitchen,464.61,0.0,464.61,23.9,271,0.91,FBM,0,0,Clear,4,103,0
2023-10-30 15:50:12.421242,Home & Kitchen,318.2,0.0,318.2,55.55,725,0.27,FBA,0,0,Clear,4,127,0
2023-10-30 16:42:37.695769,Beauty & Personal Care,397.03,0.0,397.03,82.9,185,0.25,FBA,0,0,Clear,4,88,0
2023-10-30 17:35:02.970297,"Clothing, Shoes & Jewelry",94.1,0.0,94.1,87.28,651,0.92,FBA,0,0,Rain,4,239,1
2023-10-30 18:27:28.244824,"Clothing, Shoes & Jewelry",113.86,0.15,96.78,28.74,900,0.94,FBA,0,0,Clear,4,236,1
2023-10-30 19:19:53.519351,Electronics,406.05,0.5,203.02,10.42,166,0.79,FBA,0,0,Rain,4,212,0
2023-10-30 20:12:18.793879,Sports & Outdoors,96.51,0.15,82.03,23.28,142,0.3,FBM,0,0,Cloudy,4,86,0
2023-10-30 21:04:44.068406,Home & Kitchen,321.15,0.0,321.15,94.55,492,0.25,FBM,0,0,Rain,4,88,0
2023-10-30 21:57:09.342934,Electronics,229.37,0.3,160.56,46.25,71,0.77,FBA,0,0,Rain,4,266,1
2023-10-30 22:49:34.617461,Home & Kitchen,397.85,0.0,397.85,41.86,343,0.67,FBA,0,0,Clear,4,65,0
2023-10-30 23:41:59.891989,Electronics,608.96,0.0,608.96,1.31,498,0.88,FBA,0,0,Clear,4,161,0
2023-10-31 00:34:25.166516,Sports & Outdoors,237.26,0.0,237.26,5.1,146,0.35,FBA,1,0,Cloudy,4,102,0
2023-10-31 01:26:50.441044,Electronics,147.9,0.0,147.9,66.87,612,0.37,Amazon Retail,1,0,Snow,4,138,0
2023-10-31 02:19:15.715571,Home & Kitchen,326.92,0.2,261.54,58.98,500,0.76,FBM,1,0,Clear,4,94,0
2023-10-31 03:11:40.990099,"Clothing, Shoes & Jewelry",496.47,0.0,496.47,57.55,337,0.34,FBA,1,0,Clear,4,84,0
2023-10-31 04:04:06.264626,Home & Kitchen,315.07,0.05,299.32,11.03,84,0.52,FBM,1,0,Clear,4,105,0
2023-10-31 04:56:31.539153,Beauty & Personal Care,27.53,0.0,27.53,35.21,816,0.57,FBA,1,0,Clear,4,203,0
2023-10-31 05:48:56.813681,Beauty & Personal Care,18.47,0.15,15.7,81.24,890,0.7,FBM,1,0,Cloudy,4,229,1
2023-10-31 06:41:22.088208,Beauty & Personal Care,166.98,0.15,141.93,17.49,806,0.41,Amazon Retail,1,0,Clear,4,142,0
2023-10-31 07:33:47.362736,Beauty & Personal Care,105.93,0.0,105.93,88.27,845,0.87,FBA,1,0,Clear,4,219,1
2023-10-31 08:26:12.637263,Sports & Outdoors,408.4,0.1,367.56,12.15,142,0.46,FBA,1,0,Clear,4,152,0
2023-10-31 09:18:37.911791,"Clothing, Shoes & Jewelry",423.95,0.15,360.36,16.91,890,0.14,Amazon Retail,1,0,Cloudy,4,105,0
2023-10-31 10:11:03.186318,"Clothing, Shoes & Jewelry",136.72,0.05,129.89,47.77,310,0.16,FBA,1,0,Clear,4,169,0
2023-10-31 11:03:28.460846,Home & Kitchen,169.57,0.1,152.61,94.53,368,0.97,FBA,1,0,Cloudy,4,236,1
2023-10-31 11:55:53.735373,Electronics,188.64,0.05,179.21,32.95,706,0.66,FBA,1,0,Cloudy,4,196,0
2023-10-31 12:48:19.009900,Home & Kitchen,455.11,0.0,455.11,65.82,695,0.54,FBM,1,0,Rain,4,91,0
2023-10-31 13:40:44.284428,Home & Kitchen,256.3,0.1,230.67,58.87,812,0.88,FBA,1,0,Clear,4,256,1
2023-10-31 14:33:09.558955,Home & Kitchen,331.51,0.0,331.51,14.96,970,0.75,FBA,1,0,Clear,4,133,0
2023-10-31 15:25:34.833483,Home & Kitchen,213.59,0.0,213.59,24.82,440,0.26,FBM,1,0,Rain,4,89,0
2023-10-31 16:18:00.108010,"Clothing, Shoes & Jewelry",319.2,0.2,255.36,93.02,66,0.11,Amazon Retail,1,0,Rain,4,152,0
2023-10-31 17:10:25.382538,Electronics,298.6,0.0,298.6,18.48,733,0.98,FBA,1,0,Clear,4,150,0
2023-10-31 18:02:50.657065,Home & Kitchen,176.44,0.0,176.44,69.5,773,0.67,FBA,1,0,Clear,4,168,0
2023-10-31 18:55:15.931593,"Clothing, Shoes & Jewelry",320.9,0.0,320.9,96.47,837,0.53,FBM,1,0,Clear,4,175,0
2023-10-31 19:47:41.206120,Home & Kitchen,299.62,0.0,299.62,11.95,926,0.95,FBA,1,0,Clear,4,192,0
2023-10-31 20:40:06.480648,Beauty & Personal Care,153.83,0.0,153.83,39.92,533,0.43,FBM,1,0,Clear,4,142,0
2023-10-31 21:32:31.755175,Home & Kitchen,83.18,0.5,41.59,22.39,340,0.75,FBA,1,0,Clear,4,264,1
2023-10-31 22:24:57.029702,Home & Kitchen,190.6,0.0,190.6,22.16,677,0.7,FBA,1,0,Clear,4,137,0
2023-10-31 23:17:22.304230,Sports & Outdoors,213.45,0.1,192.1,11.9,101,0.71,Amazon Retail,1,0,Clear,4,133,0
2023-11-01 00:09:47.578757,Beauty & Personal Care,318.06,0.0,318.06,64.96,313,0.71,FBA,2,0,Clear,4,156,0
2023-11-01 01:02:12.853285,Electronics,687.18,0.1,618.46,74.63,965,0.11,FBA,2,0,Clear,4,32,0
2023-11-01 01:54:38.127812,Home & Kitchen,27.73,0.5,13.87,67.68,924,0.84,Amazon Retail,2,0,Rain,4,306,1
2023-11-01 02:47:03.402340,Electronics,194.09,0.0,194.09,92.47,951,0.93,FBA,2,0,Clear,4,270,1
2023-11-01 03:39:28.676867,Beauty & Personal Care,104.92,0.2,83.94,14.57,109,0.5,FBA,2,0,Cloudy,4,230,1
2023-11-01 04:31:53.951395,Home & Kitchen,256.12,0.5,128.06,31.98,906,0.6,FBA,2,0,Rain,4,312,1
2023-11-01 05:24:19.225922,Sports & Outdoors,220.55,0.05,209.53,34.46,431,0.39,FBM,2,1,Clear,4,265,1
2023-11-01 06:16:44.500450,"Clothing, Shoes & Jewelry",367.23,0.0,367.23,23.21,341,0.81,FBM,2,0,Cloudy,4,97,0
2023-11-01 07:09:09.774977,Sports & Outdoors,128.78,0.1,115.91,14.22,827,0.76,FBA,2,0,Clear,4,259,1
2023-11-01 08:01:35.049504,Sports & Outdoors,301.3,0.2,241.04,48.67,178,0.76,FBA,2,0,Clear,4,262,1
2023-11-01 08:54:00.324032,"Clothing, Shoes & Jewelry",443.09,0.0,443.09,83.44,678,0.76,FBA,2,0,Clear,4,197,0
2023-11-01 09:46:25.598559,"Clothing, Shoes & Jewelry",456.23,0.0,456.23,95.45,133,0.3,FBM,2,0,Rain,4,5,0
2023-11-01 10:38:50.873087,"Clothing, Shoes & Jewelry",479.8,0.0,479.8,12.93,29,0.2,FBA,2,0,Clear,4,85,0
2023-11-01 11:31:16.147614,Home & Kitchen,388.9,0.0,388.9,82.32,874,0.38,Amazon Retail,2,0,Cloudy,4,81,0
2023-11-01 12:23:41.422142,Electronics,680.9,0.2,544.72,82.46,472,0.62,FBA,2,0,Rain,4,199,0
2023-11-01 13:16:06.696669,Electronics,187.38,0.0,187.38,38.9,995,0.46,FBA,2,0,Clear,4,122,0
2023-11-01 14:08:31.971197,"Clothing, Shoes & Jewelry",106.81,0.0,106.81,11.0,384,0.32,FBA,2,0,Clear,4,139,0
2023-11-01 15:00:57.245724,Sports & Outdoors,13.18,0.1,11.86,99.0,597,0.12,FBA,2,0,Clear,4,157,0
2023-11-01 15:53:22.520252,Beauty & Personal Care,356.35,0.0,356.35,65.56,8,0.21,FBA,2,0,Rain,4,90,0
2023-11-01 16:45:47.794779,"Clothing, Shoes & Jewelry",469.36,0.0,469.36,98.22,940,0.19,FBA,2,0,Clear,4,90,0
2023-11-01 17:38:13.069306,Sports & Outdoors,101.6,0.05,96.52,48.37,135,0.96,FBA,2,0,Clear,4,229,1
2023-11-01 18:30:38.343834,Sports & Outdoors,322.1,0.0,322.1,39.52,289,0.8,FBA,2,0,Clear,4,175,0
2023-11-01 19:23:03.618361,Home & Kitchen,375.77,0.0,375.77,24.72,975,0.21,FBA,2,0,Clear,4,105,0
2023-11-01 20:15:28.892889,Home & Kitchen,464.53,0.0,464.53,98.36,978,0.52,FBA,2,0,Clear,4,143,0
2023-11-01 21:07:54.167416,Electronics,490.44,0.05,465.92,25.33,647,0.69,FBM,2,0,Clear,4,79,0
2023-11-01 22:00:19.441944,Electronics,728.17,0.2,582.53,2.38,651,0.96,FBA,2,0,Cloudy,4,216,0
2023-11-01 22:52:44.716471,Beauty & Personal Care,178.89,0.2,143.11,51.25,42,0.34,FBA,2,0,Rain,4,188,0
2023-11-01 23:45:09.990999,Beauty & Personal Care,181.46,0.0,181.46,37.71,104,0.34,FBM,2,0,Clear,4,72,0
2023-11-02 00:37:35.265526,Beauty & Personal Care,276.08,0.05,262.27,26.14,823,0.61,FBA,3,0,Clear,4,148,0
2023-11-02 01:30:00.540054,Beauty & Personal Care,197.92,0.2,158.33,63.46,30,0.87,FBA,3,1,Clear,4,409,1
2023-11-02 02:22:25.814581,Sports & Outdoors,10.7,0.0,10.7,36.43,681,0.35,Amazon Retail,3,0,Clear,4,81,0
2023-11-02 03:14:51.089108,Sports & Outdoors,368.57,0.3,258.0,40.23,672,0.21,FBM,3,0,Clear,4,116,0
2023-11-02 04:07:16.363636,Electronics,567.51,0.3,397.26,2.3,786,0.34,FBA,3,0,Rain,4,139,0
2023-11-02 04:59:41.638163,Home & Kitchen,376.02,0.0,376.02,58.91,764,0.5,FBA,3,0,Clear,4,190,0
2023-11-02 05:52:06.912691,Home & Kitchen,179.06,0.0,179.06,12.21,218,0.42,FBA,3,0,Clear,4,120,0
2023-11-02 06:44:32.187218,"Clothing, Shoes & Jewelry",265.92,0.0,265.92,21.38,983,0.88,FBA,3,0,Rain,4,138,0
